3226,3950
3223,3951
3223,3948
3223,3949
3224,3950
3225,3947
3224,3949
3224,3949
3223,3949
3227,3949
3223,3951
3224,3949
3222,3951
3224,3951
3224,3950
3224,3950
3224,3949
3224,3950
3224,3949
3225,3950
3225,3948
3225,3951
3222,3952
3224,3949
3225,3951
3225,3951
3226,3951
3226,3948
3226,3950
3225,3950
3224,3951
3224,3949
3224,3947
3224,3949
3225,3950
3225,3949
3225,3948
3227,3950
3223,3948
3223,3950
3224,3951
3223,3951
3224,3948
3224,3950
3223,3949
3226,3950
3224,3950
3226,3950
3224,3948
3222,3951
3222,3949
3224,3947
3224,3947
3224,3949
3224,3949
3226,3947
3224,3948
3223,3950
3223,3949
3226,3950
3226,3951
3227,3949
3223,3949
3223,3951
3224,3949
3224,3950
3224,3950
3221,3951
3225,3948
3226,3950
3225,3948
3223,3950
3224,3948
3222,3951
3225,3948
3221,3948
3225,3949
3225,3950
3223,3950
3226,3949
3224,3948
3224,3947
3226,3953
3227,3948
3223,3949
3225,3950
3222,3949
3224,3950
3225,3952
3226,3949
3223,3949
3223,3949
3223,3951
3225,3950
3223,3951
3226,3949
3224,3951
3223,3952
3223,3950
3226,3950
3223,3951
3223,3951
3223,3952
3223,3949
3225,3949
3224,3950
3225,3950
3227,3949
3224,3949
3224,3951
3227,3950
3223,3948
3223,3948
3222,3950
3222,3951
3223,3951
3226,3950
3224,3949
3223,3949
3223,3949
3223,3951
3226,3949
3225,3950
3226,3951
3226,3951
3226,3949
3226,3949
3225,3949
3226,3950
3224,3949
3224,3949
3226,3951
3223,3954
3225,3950
3223,3950
3224,3950
3224,3952
3222,3948
3224,3950
3225,3950
3226,3948
3224,3949
3225,3949
3225,3950
3225,3951
3222,3949
3225,3950
3225,3951
3223,3950
3225,3949
3223,3949
3224,3950
3221,3949
3223,3949
3227,3950
3226,3948
3222,3950
3228,3951
3225,3951
3227,3951
3225,3950
3224,3947
3227,3949
3226,3948
3222,3950
3226,3951
3227,3950
3225,3949
3225,3949
3225,3950
3223,3951
3225,3952
3224,3951
3226,3951
3225,3951
3225,3950
3223,3950
3225,3949
3223,3953
3224,3950
3225,3950
3224,3950
3222,3950
3225,3951
3225,3946
3226,3952
3223,3951
3226,3949
3226,3947
3221,3950
3223,3950
3224,3950
3223,3950
3225,3952
3225,3951
3223,3952
3224,3951
3223,3952
3225,3951
3226,3949
3227,3949
3225,3950
3227,3950
3225,3949
3225,3949
3222,3951
3224,3949
3225,3951
3223,3950
3223,3950
3226,3950
3225,3951
3225,3949
3225,3951
3224,3950
3225,3951
3228,3951
3224,3949
3224,3952
3224,3949
3224,3952
3226,3950
3226,3950
3225,3949
3224,3951
3225,3953
3224,3951
3222,3951
3224,3951
3223,3950
3225,3950
3224,3953
3225,3951
3224,3951
3223,3950
3225,3949
3224,3948
3223,3948
3227,3952
3224,3948
3227,3952
3225,3953
3223,3950
3223,3952
3226,3953
3223,3951
3224,3951
3226,3949
3226,3952
3224,3949
3225,3950
3224,3949
3225,3950
3224,3951
3225,3949
3225,3951
3225,3952
3224,3951
3224,3951
3226,3949
3225,3952
3224,3950
3226,3949
3225,3949
3224,3952
3228,3949
3224,3950
3226,3948
3222,3951
3226,3950
3225,3950
3227,3951
3225,3950
3224,3951
3225,3949
3225,3951
3224,3950
3225,3951
3226,3953
3227,3950
3224,3949
3223,3949
3226,3950
3225,3950
3225,3953
3225,3949
3226,3949
3223,3951
3226,3950
3225,3952
3225,3951
3226,3951
3223,3951
3224,3950
3222,3952
3225,3950
3227,3950
3228,3950
3226,3950
3223,3950
3223,3951
3224,3947
3226,3951
3224,3949
3227,3949
3225,3952
3225,3949
3224,3951
3223,3949
3227,3950
3225,3948
3226,3949
3225,3952
3226,3951
3223,3950
3226,3947
3224,3949
3224,3951
3227,3950
3226,3949
3230,3950
3226,3950
3225,3952
3226,3952
3226,3950
3224,3947
3223,3951
3225,3948
3226,3949
3224,3952
3225,3949
3226,3949
3225,3950
3223,3947
3225,3949
3224,3950
3225,3949
3227,3951
3224,3949
3224,3949
3224,3949
3226,3949
3224,3952
3226,3952
3225,3953
3225,3952
3224,3949
3224,3952
3226,3949
3224,3951
3225,3949
3226,3951
3224,3952
3227,3952
3224,3951
3223,3950
3224,3947
3223,3949
3224,3949
3226,3952
3226,3953
3224,3948
3225,3952
3225,3951
3224,3951
3224,3951
3225,3950
3225,3950
3226,3952
3224,3950
3225,3950
3225,3949
3226,3947
3225,3951
3226,3949
3226,3950
3225,3949
3225,3949
3226,3949
3223,3948
3227,3950
3224,3952
3222,3949
3222,3949
3224,3951
3222,3950
3225,3950
3224,3950
3224,3950
3225,3949
3222,3950
3224,3951
3225,3950
3224,3952
3224,3949
3224,3949
3223,3948
3225,3948
3224,3951
3224,3949
3223,3950
3224,3949
3226,3949
3223,3950
3225,3952
3224,3950
3225,3949
3225,3951
3225,3947
3224,3951
3225,3950
3226,3948
3227,3950
3227,3950
3226,3951
3228,3953
3225,3951
3223,3950
3225,3952
3226,3952
3222,3950
3225,3953
3225,3950
3225,3951
3227,3951
3226,3949
3225,3951
3226,3953
3225,3952
3223,3951
3226,3948
3226,3951
3224,3948
3225,3952
3227,3953
3226,3950
3227,3949
3229,3949
3227,3950
3226,3949
3227,3952
3226,3952
3225,3950
3227,3951
3226,3951
3225,3951
3224,3950
3225,3952
3227,3952
3226,3951
3225,3951
3223,3953
3225,3951
3225,3951
3226,3951
3226,3949
3224,3952
3226,3951
3225,3950
3227,3951
3226,3950
3227,3950
3228,3952
3225,3948
3227,3951
3227,3951
3224,3950
3226,3949
3228,3952
3224,3952
3226,3949
3225,3951
3226,3952
3226,3953
3228,3954
3227,3951
3225,3954
3228,3951
3225,3951
3227,3951
3225,3953
3226,3953
3229,3952
3226,3951
3227,3950
3226,3951
3225,3952
3225,3954
3225,3951
3228,3951
3227,3951
3227,3951
3228,3952
3228,3953
3228,3950
3225,3951
3227,3951
3229,3950
3227,3951
3228,3952
3228,3953
3227,3953
3226,3953
3228,3953
3227,3950
3228,3952
3225,3954
3226,3953
3228,3949
3226,3952
3227,3954
3227,3951
3229,3950
3227,3951
3226,3953
3229,3952
3228,3952
3227,3953
3228,3952
3226,3950
3225,3954
3226,3954
3229,3952
3225,3952
3226,3952
3227,3953
3224,3952
3228,3952
3224,3954
3228,3954
3227,3952
3229,3953
3228,3950
3225,3952
3227,3952
3225,3951
3227,3953
3227,3952
3226,3949
3228,3950
3228,3952
3227,3952
3228,3950
3228,3950
3228,3951
3228,3952
3228,3953
3230,3952
3226,3947
3228,3950
3228,3952
3226,3954
3225,3950
3229,3949
3228,3953
3227,3951
3229,3951
3228,3951
3226,3951
3230,3952
3227,3951
3229,3950
3227,3951
3228,3955
3228,3951
3228,3954
3227,3950
3228,3952
3229,3951
3228,3951
3226,3952
3228,3956
3228,3950
3228,3953
3229,3952
3227,3952
3230,3953
3228,3952
3228,3951
3227,3953
3229,3953
3227,3952
3228,3953
3228,3953
3231,3954
3231,3954
3228,3953
3230,3952
3228,3953
3228,3953
3227,3956
3228,3952
3227,3952
3230,3951
3229,3952
3227,3952
3228,3955
3229,3953
3227,3955
3227,3956
3231,3953
3225,3954
3227,3953
3229,3954
3227,3949
3231,3953
3230,3954
3230,3952
3229,3953
3231,3954
3232,3954
3227,3951
3230,3955
3230,3954
3229,3954
3230,3953
3232,3953
3229,3955
3230,3953
3229,3954
3230,3953
3228,3953
3229,3953
3229,3954
3228,3954
3230,3952
3229,3953
3230,3953
3228,3953
3229,3952
3228,3950
3228,3951
3230,3951
3227,3954
3229,3953
3228,3951
3227,3954
3229,3953
3228,3954
3229,3953
3229,3951
3227,3951
3227,3953
3227,3951
3228,3952
3225,3953
3230,3952
3227,3953
3227,3952
3227,3952
3228,3955
3230,3951
3226,3950
3229,3951
3231,3952
3228,3952
3226,3953
3226,3950
3229,3953
3228,3952
3229,3951
3228,3953
3229,3951
3229,3953
3228,3951
3228,3952
3228,3950
3229,3954
3228,3953
3228,3952
3228,3952
3228,3952
3228,3951
3229,3951
3227,3953
3230,3952
3227,3952
3229,3952
3230,3951
3230,3952
3229,3952
3227,3951
3229,3954
3228,3950
3230,3952
3229,3954
3228,3950
3229,3951
3229,3951
3230,3952
3226,3951
3229,3954
3229,3952
3228,3953
3229,3954
3231,3954
3230,3952
3227,3953
3230,3950
3229,3952
3230,3951
3230,3951
3229,3953
3230,3953
3228,3952
3230,3952
3228,3953
3230,3953
3229,3953
3230,3954
3230,3953
3229,3955
3227,3955
3230,3953
3227,3951
3229,3955
3227,3955
3227,3951
3228,3953
3229,3952
3228,3951
3229,3951
3229,3955
3227,3952
3229,3954
3229,3951
3230,3951
3231,3953
3230,3953
3228,3952
3232,3955
3231,3952
3229,3955
3232,3953
3228,3953
3228,3952
3228,3952
3229,3953
3230,3955
3231,3950
3227,3951
3229,3953
3228,3954
3227,3952
3231,3954
3227,3953
3230,3953
3227,3953
3227,3952
3230,3952
3228,3952
3227,3952
3230,3953
3230,3952
3227,3954
3228,3954
3230,3951
3230,3954
3226,3954
3228,3951
3229,3952
3227,3953
3227,3952
3228,3953
3228,3954
3228,3952
3229,3952
3230,3953
3228,3952
3227,3952
3228,3951
3228,3955
3229,3953
3227,3953
3227,3954
3227,3955
3227,3953
3230,3953
3227,3951
3228,3953
3229,3950
3227,3952
3228,3953
3226,3953
3228,3952
3226,3951
3231,3955
3228,3953
3231,3954
3230,3953
3228,3953
3228,3951
3229,3951
3228,3954
3228,3952
3228,3950
3227,3950
3226,3952
3227,3952
3229,3950
3231,3951
3228,3951
3228,3951
3228,3951
3228,3953
3226,3952
3227,3952
3228,3953
3227,3954
3229,3951
3229,3952
3228,3952
3229,3951
3229,3953
3227,3953
3228,3952
3226,3955
3226,3954
3227,3955
3227,3950
3227,3952
3226,3948
3227,3951
3228,3952
3227,3953
3228,3952
3227,3952
3226,3952
3229,3952
3228,3952
3228,3954
3227,3954
3227,3951
3228,3954
3229,3953
3230,3954
3228,3954
3229,3952
3231,3952
3228,3954
3228,3950
3230,3954
3227,3957
3228,3953
3226,3952
3227,3951
3226,3953
3228,3951
3228,3951
3227,3950
3227,3950
3228,3952
3229,3952
3228,3952
3229,3952
3232,3952
3230,3955
3229,3953
3228,3954
3227,3955
3229,3953
3229,3955
3229,3957
3230,3953
3229,3953
3231,3953
3227,3955
3230,3951
3229,3954
3229,3951
3228,3951
3228,3950
3230,3953
3231,3953
3231,3953
3231,3952
3229,3952
3231,3955
3232,3951
3230,3952
3229,3955
3231,3954
3231,3955
3228,3955
3231,3954
3229,3953
3231,3954
3233,3954
3232,3955
3233,3954
3230,3953
3229,3953
3231,3956
3232,3953
3230,3955
3231,3956
3232,3951
3230,3951
3232,3955
3233,3953
3235,3954
3232,3954
3235,3954
3232,3952
3234,3955
3233,3955
3233,3952
3237,3953
3234,3956
3233,3954
3236,3954
3236,3955
3236,3953
3237,3955
3238,3956
3241,3956
3240,3956
3239,3957
3242,3956
3243,3956
3245,3955
3245,3959
3246,3959
3249,3958
3251,3959
3252,3962
3255,3961
3258,3963
3260,3967
3265,3965
3266,3968
3272,3971
3279,3974
3284,3977
3288,3981
3299,3983
3310,3988
3320,3994
3332,4003
3351,4007
3372,4018
3393,4032
3416,4040
3451,4052
3490,4070
3539,4091
3600,4118
3675,4149
3762,4182
3866,4216
3994,4244
4182,4292
4431,4443
4788,4768
5283,5415
5921,6630
6627,8712
7295,11866
7868,16370
8340,22525
8765,30275
9387,32767
10576,32767
12456,32767
14713,32767
16985,32767
18877,32767
20047,30372
20138,20386
18913,11363
16468,4542
13278,291
9961,-1822
6939,-2535
4426,-2539
2467,-2310
1024,-2100
29,-2003
-596,-2018
-921,-2117
-1030,-2236
-1011,-2285
-878,-2357
-675,-2447
-473,-2488
-274,-2584
-123,-2705
-70,-2740
-96,-2732
-209,-2650
-402,-2440
-645,-2166
-906,-1832
-1152,-1482
-1368,-1059
-1529,-688
-1611,-427
-1623,-251
-1564,-158
-1444,-161
-1291,-240
-1117,-389
-945,-580
-772,-805
-606,-1052
-451,-1311
-307,-1573
-185,-1824
-90,-2052
-16,-2257
30,-2414
57,-2528
63,-2604
64,-2643
63,-2662
57,-2666
41,-2662
24,-2656
-3,-2651
-37,-2661
-82,-2672
-132,-2703
-186,-2738
-243,-2775
-294,-2816
-336,-2852
-368,-2890
-391,-2919
-404,-2950
-402,-2972
-396,-2994
-386,-3012
-374,-3033
-365,-3055
-366,-3072
-370,-3094
-377,-3113
-386,-3126
-393,-3138
-400,-3147
-403,-3157
-397,-3160
-387,-3163
-371,-3167
-348,-3165
-326,-3158
-296,-3143
-267,-3119
-238,-3076
-210,-3008
-185,-2922
-164,-2807
-146,-2680
-128,-2540
-109,-2398
-91,-2254
-71,-2125
-49,-2010
-31,-1919
-7,-1853
15,-1824
37,-1821
59,-1852
78,-1914
89,-1990
97,-2080
90,-2172
81,-2265
58,-2350
33,-2429
7,-2499
-24,-2561
-49,-2608
-76,-2648
-100,-2670
-115,-2686
-133,-2691
-145,-2697
-154,-2697
-161,-2697
-163,-2702
-167,-2706
-166,-2712
-167,-2720
-164,-2728
-169,-2726
-172,-2717
-173,-2719
-172,-2728
-172,-2737
-170,-2750
-177,-2762
-182,-2777
-188,-2791
-197,-2808
-204,-2829
-210,-2848
-216,-2867
-221,-2885
-222,-2901
-224,-2916
-221,-2932
-222,-2950
-224,-2962
-231,-2973
-240,-2986
-253,-2994
-265,-3003
-279,-3014
-294,-3016
-306,-3019
-312,-3034
-313,-3036
-315,-3044
-312,-3053
-303,-3064
-298,-3079
-291,-3092
-286,-3103
-279,-3112
-276,-3113
-269,-3109
-265,-3095
-259,-3079
-251,-3053
-239,-3027
-226,-3002
-208,-2975
-188,-2951
-162,-2921
-129,-2894
-99,-2857
-67,-2816
-27,-2759
11,-2690
51,-2586
88,-2459
116,-2287
138,-2068
141,-1803
130,-1473
103,-1085
56,-642
-4,-161
-65,326
-118,761
-149,1103
-158,1320
-141,1389
-104,1293
-50,1043
13,656
80,179
132,-351
164,-873
175,-1353
164,-1766
137,-2104
105,-2363
74,-2563
44,-2711
21,-2819
-3,-2897
-18,-2956
-31,-2994
-44,-3024
-55,-3048
-64,-3068
-74,-3082
-90,-3068
-108,-3044
-121,-3021
-128,-3012
-126,-3024
-126,-3027
-122,-3032
-121,-3035
-120,-3043
-118,-3048
-122,-3052
-131,-3061
-134,-3065
-146,-3071
-156,-3080
-167,-3085
-173,-3089
-178,-3099
-177,-3108
-176,-3118
-172,-3130
-164,-3143
-159,-3153
-153,-3162
-152,-3169
-149,-3173
-155,-3173
-161,-3173
-166,-3168
-169,-3157
-173,-3150
-170,-3143
-165,-3140
-154,-3136
-142,-3131
-134,-3128
-126,-3124
-121,-3120
-120,-3119
-126,-3112
-128,-3110
-138,-3108
-148,-3107
-155,-3110
-163,-3109
-166,-3113
-171,-3113
-172,-3111
-170,-3110
-167,-3106
-163,-3107
-155,-3103
-147,-3102
-141,-3101
-133,-3099
-131,-3101
-131,-3102
-126,-3103
-128,-3108
-127,-3103
-129,-3100
-132,-3091
-132,-3077
-137,-3068
-137,-3056
-142,-3045
-144,-3039
-146,-3035
-151,-3032
-158,-3034
-159,-3037
-161,-3045
-160,-3051
-159,-3065
-153,-3070
-149,-3077
-143,-3084
-146,-3080
-143,-3083
-140,-3080
-138,-3081
-138,-3081
-134,-3077
-135,-3079
-131,-3081
-130,-3077
-131,-3078
-131,-3072
-132,-3067
-133,-3060
-133,-3054
-133,-3046
-135,-3038
-136,-3032
-139,-3030
-140,-3033
-141,-3043
-139,-3055
-134,-3072
-131,-3088
-128,-3099
-130,-3107
-130,-3115
-132,-3115
-138,-3116
-144,-3117
-147,-3113
-151,-3112
-155,-3105
-156,-3100
-154,-3094
-154,-3087
-155,-3082
-150,-3075
-150,-3073
-146,-3072
-147,-3065
-144,-3063
-142,-3058
-145,-3058
-145,-3052
-149,-3048
-151,-3044
-158,-3034
-163,-3025
-169,-3011
-172,-3000
-166,-2996
-159,-2997
-150,-3000
-136,-3014
-123,-3026
-110,-3046
-104,-3059
-102,-3065
-111,-3072
-123,-3064
-138,-3057
-151,-3051
-161,-3044
-165,-3041
-165,-3045
-163,-3049
-153,-3065
-144,-3080
-131,-3098
-129,-3104
-127,-3107
-129,-3105
-135,-3097
-139,-3085
-143,-3076
-149,-3070
-149,-3067
-155,-3069
-160,-3073
-156,-3082
-162,-3092
-169,-3098
-174,-3096
-183,-3092
-187,-3081
-185,-3076
-177,-3073
-167,-3074
-156,-3078
-145,-3087
-132,-3101
-129,-3110
-127,-3122
-133,-3128
-139,-3132
-148,-3128
-151,-3120
-156,-3109
-157,-3097
-162,-3083
-161,-3071
-162,-3061
-162,-3048
-166,-3039
-163,-3032
-164,-3027
-165,-3022
-164,-3018
-161,-3016
-158,-3019
-156,-3022
-155,-3027
-158,-3030
-159,-3036
-158,-3048
-159,-3057
-160,-3066
-160,-3076
-161,-3083
-160,-3093
-158,-3095
-156,-3097
-155,-3098
-149,-3095
-148,-3093
-147,-3091
-143,-3087
-145,-3086
-144,-3083
-143,-3083
-144,-3081
-147,-3081
-146,-3081
-144,-3085
-145,-3087
-145,-3088
-144,-3084
-145,-3083
-144,-3086
-145,-3082
-143,-3083
-146,-3085
-148,-3088
-148,-3086
-151,-3092
-151,-3096
-148,-3108
-149,-3116
-148,-3119
-150,-3124
-151,-3125
-147,-3123
-144,-3122
-142,-3119
-142,-3117
-138,-3116
-134,-3122
-132,-3137
-132,-3147
-134,-3155
-136,-3160
-141,-3169
-143,-3169
-154,-3162
-158,-3155
-165,-3149
-167,-3135
-168,-3126
-167,-3124
-165,-3121
-160,-3122
-160,-3125
-159,-3128
-157,-3133
-159,-3133
-160,-3131
-162,-3125
-166,-3122
-167,-3117
-166,-3109
-165,-3105
-164,-3104
-155,-3104
-155,-3097
-146,-3093
-141,-3096
-136,-3100
-132,-3101
-126,-3104
-125,-3097
-126,-3093
-130,-3087
-130,-3076
-133,-3070
-135,-3068
-139,-3064
-141,-3066
-145,-3074
-148,-3087
-149,-3099
-152,-3106
-152,-3113
-152,-3123
-150,-3119
-152,-3113
-148,-3114
-146,-3108
-140,-3100
-140,-3099
-139,-3099
-134,-3106
-127,-3124
-123,-3135
-121,-3143
-115,-3154
-113,-3159
-111,-3153
-109,-3143
-110,-3136
-106,-3126
-105,-3117
-109,-3099
-113,-3080
-115,-3078
-117,-3081
-117,-3080
-120,-3080
-119,-3078
-117,-3088
-113,-3095
-109,-3102
-106,-3103
-106,-3100
-100,-3111
-96,-3114
-94,-3110
-91,-3118
-81,-3128
-77,-3129
-81,-3117
-80,-3109
-82,-3106
-80,-3107
-84,-3106
-86,-3107
-90,-3105
-95,-3107
-98,-3114
-99,-3116
-102,-3112
-106,-3100
-108,-3086
-110,-3078
-111,-3068
-109,-3061
-112,-3056
-108,-3063
-109,-3066
-113,-3077
-117,-3080
-119,-3089
-117,-3106
-122,-3104
-127,-3083
-125,-3080
-123,-3076
-116,-3070
-112,-3064
-114,-3047
-116,-3026
-112,-3035
-103,-3059
-105,-3057
-113,-3044
-121,-3038
-119,-3046
-119,-3057
-123,-3050
-135,-3038
-138,-3035
-141,-3042
-139,-3052
-142,-3066
-143,-3077
-145,-3084
-142,-3090
-140,-3093
-133,-3100
-133,-3091
-134,-3078
-130,-3072
-126,-3070
-126,-3073
-128,-3071
-130,-3068
-134,-3066
-133,-3060
-130,-3062
-124,-3063
-128,-3051
-129,-3033
-126,-3028
-122,-3038
-120,-3049
-122,-3045
-129,-3039
-129,-3044
-128,-3048
-128,-3043
-126,-3038
-119,-3050
-115,-3056
-122,-3039
-128,-3040
-120,-3062
-119,-3085
-121,-3090
-124,-3090
-123,-3100
-120,-3104
-122,-3098
-123,-3087
-124,-3078
-127,-3066
-130,-3052
-133,-3043
-135,-3037
-142,-3040
-139,-3050
-136,-3071
-139,-3086
-137,-3096
-142,-3105
-144,-3113
-144,-3118
-150,-3117
-151,-3112
-152,-3112
-151,-3118
-150,-3127
-143,-3136
-140,-3144
-139,-3146
-140,-3139
-142,-3124
-141,-3115
-139,-3108
-136,-3099
-138,-3084
-142,-3073
-143,-3071
-142,-3071
-146,-3066
-152,-3064
-156,-3062
-158,-3064
-157,-3070
-159,-3077
-159,-3080
-159,-3084
-161,-3090
-159,-3094
-157,-3093
-157,-3097
-152,-3097
-151,-3099
-153,-3089
-153,-3083
-149,-3090
-144,-3098
-142,-3095
-140,-3082
-143,-3075
-138,-3078
-137,-3075
-137,-3063
-139,-3052
-138,-3048
-137,-3048
-138,-3048
-142,-3045
-152,-3043
-154,-3048
-154,-3061
-153,-3075
-158,-3076
-163,-3070
-162,-3068
-155,-3075
-147,-3081
-143,-3076
-138,-3070
-137,-3069
-129,-3078
-124,-3081
-123,-3082
-121,-3074
-118,-3073
-118,-3072
-121,-3069
-125,-3061
-130,-3048
-136,-3040
-140,-3040
-144,-3035
-147,-3034
-147,-3030
-148,-3037
-140,-3056
-131,-3073
-125,-3084
-124,-3089
-119,-3095
-120,-3096
-119,-3100
-117,-3104
-116,-3103
-120,-3097
-117,-3097
-113,-3102
-107,-3111
-104,-3114
-106,-3107
-110,-3103
-110,-3108
-108,-3118
-112,-3124
-118,-3118
-127,-3111
-130,-3104
-131,-3116
-126,-3124
-127,-3128
-130,-3123
-129,-3126
-127,-3136
-121,-3144
-123,-3147
-118,-3147
-121,-3144
-117,-3142
-116,-3139
-113,-3132
-114,-3121
-110,-3113
-106,-3110
-103,-3112
-101,-3114
-104,-3109
-104,-3106
-104,-3103
-106,-3105
-108,-3095
-115,-3078
-113,-3068
-115,-3059
-117,-3047
-118,-3044
-120,-3048
-118,-3052
-114,-3054
-114,-3055
-114,-3047
-116,-3040
-113,-3036
-111,-3035
-110,-3035
-107,-3032
-108,-3039
-104,-3040
-105,-3038
-104,-3037
-102,-3038
-101,-3035
-100,-3032
-102,-3024
-100,-3022
-100,-3027
-98,-3031
-101,-3035
-106,-3043
-107,-3053
-116,-3058
-121,-3057
-126,-3065
-131,-3067
-134,-3070
-140,-3071
-141,-3078
-144,-3084
-146,-3095
-141,-3104
-140,-3117
-138,-3126
-133,-3135
-131,-3140
-127,-3142
-124,-3143
-124,-3139
-126,-3136
-130,-3129
-132,-3126
-136,-3119
-137,-3113
-136,-3110
-137,-3103
-136,-3101
-137,-3102
-136,-3102
-135,-3103
-138,-3101
-141,-3104
-143,-3106
-144,-3106
-142,-3106
-142,-3108
-142,-3107
-142,-3108
-139,-3110
-137,-3117
-137,-3120
-139,-3115
-141,-3104
-138,-3096
-136,-3099
-132,-3101
-130,-3098
-130,-3091
-132,-3083
-131,-3080
-132,-3072
-136,-3065
-136,-3062
-138,-3062
-141,-3063
-143,-3067
-146,-3069
-152,-3073
-151,-3078
-153,-3079
-155,-3086
-158,-3090
-160,-3093
-159,-3100
-160,-3105
-161,-3107
-163,-3110
-160,-3109
-163,-3106
-160,-3099
-160,-3089
-158,-3083
-153,-3076
-151,-3067
-147,-3064
-146,-3062
-147,-3065
-145,-3072
-147,-3076
-145,-3076
-146,-3084
-143,-3088
-143,-3088
-143,-3087
-142,-3091
-147,-3090
-148,-3091
-148,-3094
-151,-3097
-151,-3102
-149,-3104
-145,-3105
-142,-3106
-142,-3101
-142,-3093
-146,-3085
-151,-3072
-161,-3051
-173,-3029
-187,-3005
-203,-2982
-211,-2973
-213,-2980
-205,-3027
-203,-3065
-218,-3094
-235,-3158
-257,-3266
-292,-3423
-343,-3636
-395,-3946
-440,-4402
-468,-4981
-474,-5663
-461,-6396
-439,-7099
-414,-7681
-394,-8087
-385,-8261
-392,-8164
-423,-7785
-467,-7165
-518,-6382
-563,-5527
-597,-4695
-599,-3956
-582,-3348
-554,-2887
-513,-2567
-466,-2376
-419,-2284
-377,-2254
-338,-2265
-302,-2292
-280,-2324
-263,-2348
-249,-2365
-237,-2381
-226,-2389
-213,-2416
-186,-2477
-165,-2512
-139,-2549
-118,-2578
-97,-2585
-81,-2602
-76,-2605
-89,-2583
-114,-2572
-149,-2585
-186,-2605
-234,-2610
-273,-2618
-290,-2646
-293,-2677
-281,-2703
-259,-2734
-232,-2766
-209,-2803
-192,-2841
-192,-2879
-213,-2912
-237,-2937
-271,-2957
-302,-2969
-325,-2982
-335,-2995
-332,-3004
-322,-3020
-306,-3021
-283,-3007
-263,-2988
-237,-2959
-215,-2929
-191,-2896
-176,-2862
-162,-2833
-155,-2807
-150,-2772
-137,-2738
-115,-2692
-78,-2616
-26,-2498
39,-2323
106,-2077
165,-1756
200,-1349
201,-854
150,-283
65,325
-42,907
-147,1392
-226,1722
-269,1859
-275,1785
-249,1517
-204,1085
-163,537
-139,-60
-163,-630
-240,-1121
-355,-1508
-485,-1797
-590,-2014
-662,-2198
-672,-2360
-623,-2519
-528,-2691
-391,-2884
-239,-3104
-85,-3345
41,-3575
116,-3751
150,-3862
139,-3924
111,-3948
